,ave,std,max,min,mad,median,q05,q95,abs_mean,abs_std,abs_max,abs_min,abs_mad,abs_median,abs_q05,abs_q95
3248,4.7380466666666665,7.555314752082067,143.0,-103.0,4.306794899022222,5.0,-4.0,13.0,6.268713333333333,6.3431055520469775,143.0,0.0,3.714244505066666,5.0,1.0,15.0
3249,4.594306666666666,6.810716224572775,140.0,-114.0,3.8331064176000003,5.0,-3.0,12.0,5.8310933333333335,5.787207773740949,140.0,0.0,3.332843121066667,5.0,1.0,13.0
3250,4.682806666666667,7.308784065181588,130.0,-176.0,3.7881246118222216,5.0,-2.0,12.0,5.8631,6.400857614142132,176.0,0.0,3.3341952533333328,5.0,1.0,13.0
3251,4.887,6.903749856303736,196.0,-166.0,3.8037270799999994,5.0,-2.0,12.0,6.014186666666666,5.947605223830978,196.0,0.0,3.338941393066667,5.0,1.0,13.0
3252,4.882633333333334,11.130894739912284,330.0,-258.0,4.660566787555556,5.0,-3.0,13.0,6.76782,10.096206812637442,330.0,0.0,4.233339008266666,5.0,1.0,15.0
3253,4.972546666666666,7.061911364385448,231.0,-255.0,3.7045763925333337,5.0,-2.0,12.0,6.01128,6.201713405981271,255.0,0.0,3.2505317984,5.0,1.0,13.0
3254,4.800913333333333,5.254506183400151,106.0,-91.0,3.281058763911111,5.0,-2.0,11.0,5.54078,4.467472445018583,106.0,0.0,2.8929066247999993,5.0,1.0,12.0
3255,4.69026,6.025920942939323,133.0,-117.0,3.5831662047999995,5.0,-2.0,12.0,5.69754,5.084115485503367,133.0,0.0,3.1145886133333334,5.0,1.0,13.0
3256,4.41738,9.096664165007203,288.0,-308.0,4.236764106666667,4.0,-3.0,12.0,6.064886666666666,8.091945352284133,308.0,0.0,3.772073005066667,5.0,1.0,14.0
3257,4.58736,6.594617362434385,196.0,-129.0,3.659262762666666,5.0,-3.0,12.0,5.684173333333334,5.676526079943419,196.0,0.0,3.189371068266667,5.0,1.0,12.0
3258,4.4934,5.422949304808939,84.0,-65.0,3.5248193839999993,4.0,-3.0,12.0,5.45832,4.450359702571978,84.0,0.0,3.0156032832,5.0,1.0,12.0
3259,4.4554,7.281287726380526,149.0,-137.0,4.010819541333333,4.0,-3.0,12.0,5.860893333333333,6.206252716879495,149.0,0.0,3.464410472711111,5.0,1.0,14.0
3260,4.434913333333333,6.942381318410229,163.0,-168.0,3.902429649777779,4.0,-3.0,12.0,5.767366666666667,5.882389459133695,168.0,0.0,3.3692485533333336,5.0,1.0,13.0
3261,4.399306666666667,6.424996191163275,96.0,-86.0,3.7178328064,4.0,-3.0,12.0,5.567253333333333,5.444271110357661,96.0,0.0,3.229937358222222,5.0,1.0,13.0
3262,4.6023266666666665,6.797261012471914,130.0,-125.0,3.970727854133333,5.0,-3.0,13.0,5.907233333333333,5.699883414307274,130.0,0.0,3.402919995555555,5.0,1.0,14.0
3263,4.772893333333333,7.657202281529947,157.0,-166.0,4.167638559466666,5.0,-3.0,13.0,6.223613333333334,6.532976984173759,166.0,0.0,3.645187949155556,5.0,1.0,14.0
3264,4.7504333333333335,6.407819978739631,137.0,-95.0,3.8138634399999995,5.0,-3.0,12.0,5.907326666666667,5.360054401574995,137.0,0.0,3.2857544722666665,5.0,1.0,13.0
3265,4.711046666666666,6.6583828015191315,166.0,-127.0,3.552063659288888,5.0,-2.0,11.0,5.71386,5.8206319615750965,166.0,0.0,3.157045626133333,5.0,1.0,12.0
3266,4.854273333333333,5.798775265282552,138.0,-118.0,3.582901864444444,5.0,-2.0,12.0,5.767766666666667,4.891070144934539,138.0,0.0,3.1067878173333336,5.0,1.0,13.0
3267,4.795846666666667,8.728478828454204,230.0,-301.0,4.064363044444446,5.0,-3.0,12.0,6.172873333333333,7.815498833990214,301.0,0.0,3.592534805244445,5.0,1.0,13.0
3268,4.4493133333333335,8.556800744870449,173.0,-166.0,4.398699904800001,4.0,-4.0,13.0,6.162153333333333,7.419095177287045,173.0,0.0,3.8313381040000007,5.0,1.0,15.0
3269,4.563806666666666,7.817651148549593,151.0,-163.0,4.207187191733334,5.0,-4.0,13.0,6.09122,6.6963371468642885,163.0,0.0,3.6541928549333336,5.0,1.0,14.0
3270,4.585813333333333,8.1251713537553,204.0,-218.0,4.1386756835555545,5.0,-3.0,13.0,6.04564,7.106210451329166,218.0,0.0,3.596560771733334,5.0,1.0,14.0
3271,4.62306,14.26461681101243,523.0,-596.0,5.3013807952,5.0,-5.0,14.0,7.138406666666667,13.18692267213315,596.0,0.0,4.8690996008,5.0,1.0,17.0
3272,4.614766666666666,8.095012382555408,213.0,-181.0,4.216942794666667,5.0,-3.0,13.0,6.1417,7.007475185451831,213.0,0.0,3.685249289333333,5.0,1.0,14.0
3273,4.38618,42.745717910104915,2248.0,-1621.0,8.096382630399999,4.0,-7.0,16.0,9.65874,41.87055316767641,2248.0,0.0,8.754509209866667,5.0,1.0,22.0
3274,4.624013333333333,7.776656342480875,175.0,-152.0,4.312730429688888,5.0,-4.0,13.0,6.171026666666667,6.616358645103339,175.0,0.0,3.671009753777778,5.0,1.0,15.0
3275,4.55054,11.458489764725451,357.0,-291.0,5.260757912,5.0,-6.0,15.0,6.9600333333333335,10.176549173462949,357.0,0.0,4.671935577777779,5.0,1.0,18.0
3276,4.87618,7.076553477858707,148.0,-159.0,4.1317732925333335,5.0,-4.0,13.0,6.221966666666667,5.928049573344832,159.0,0.0,3.554293518666666,5.0,1.0,15.0
3277,4.626446666666666,22.299511049089006,630.0,-602.0,6.415420079288889,5.0,-6.0,15.0,8.165393333333334,21.260250508879242,630.0,0.0,6.282264312799999,5.0,1.0,19.0
3278,4.63038,6.921807119413156,130.0,-111.0,4.113413547733334,5.0,-4.0,13.0,5.9855133333333335,5.790109409352184,130.0,0.0,3.4922753742222215,5.0,1.0,14.0
3279,4.74612,7.047361400856691,117.0,-108.0,4.2946902010666665,5.0,-4.0,14.0,6.208426666666667,5.800542155685468,117.0,0.0,3.6207080704,5.0,1.0,15.0
3280,4.64912,6.814516329851938,158.0,-103.0,4.019504878933333,5.0,-3.0,13.0,5.957013333333333,5.706649564512488,158.0,0.0,3.4215191879111115,5.0,1.0,14.0
3281,4.704666666666666,22.595213545794532,985.0,-759.0,6.220378124444445,5.0,-6.0,16.0,7.99668,21.65018230516529,985.0,0.0,5.929473132799998,5.0,1.0,19.0
3282,4.99804,10.408926864161188,272.0,-261.0,5.329954907733334,5.0,-6.0,16.0,7.306733333333334,8.94078413300692,272.0,0.0,4.634950346666668,6.0,1.0,19.0
3283,4.852186666666666,7.376247054699269,212.0,-192.0,4.045426653155555,5.0,-3.0,13.0,6.13164,6.352608384064655,212.0,0.0,3.4825259269333326,5.0,1.0,14.0
3284,4.999733333333333,7.916346235425808,143.0,-148.0,4.217200554666667,5.0,-3.0,13.0,6.454413333333333,6.782795040729595,148.0,0.0,3.7343499224888883,5.0,1.0,15.0
3285,4.64614,10.16894090598726,294.0,-318.0,4.753417075733334,5.0,-4.0,14.0,6.601193333333334,9.02319655276309,318.0,0.0,4.190346044266668,5.0,1.0,16.0
3286,4.675473333333334,9.929784813720715,339.0,-305.0,4.645298943999999,5.0,-4.0,13.0,6.550793333333333,8.806113994733819,339.0,0.0,4.124117833688888,5.0,1.0,15.0
3287,4.6757,5.5424399832209685,112.0,-81.0,3.5326086333333326,5.0,-2.0,12.0,5.590033333333333,4.618687715581522,112.0,0.0,3.0538703897777775,5.0,1.0,12.0
3288,4.73312,5.787569297381167,93.0,-87.0,3.6144858666666653,5.0,-2.0,12.0,5.7128266666666665,4.823061948195627,93.0,0.0,3.1259478111999996,5.0,1.0,13.0
3289,4.599773333333333,7.696351527886519,171.0,-146.0,4.242841766933333,5.0,-4.0,13.0,6.144266666666667,6.529901841503894,171.0,0.0,3.6820347768888886,5.0,1.0,15.0
3290,4.6672666666666665,6.450437136335585,155.0,-175.0,3.6535126213333338,5.0,-2.0,12.0,5.711666666666667,5.5469188754613095,175.0,0.0,3.1845379111111107,5.0,1.0,13.0
3291,4.741253333333334,5.689861099003303,91.0,-78.0,3.4642344191999994,5.0,-2.0,11.0,5.641213333333333,4.799026185818442,91.0,0.0,3.0438181936,5.0,1.0,12.0
3292,4.678553333333333,7.47498391590594,175.0,-140.0,3.9008888159111113,5.0,-3.0,12.0,5.9567266666666665,6.5024274412745084,175.0,0.0,3.3985973856888885,5.0,1.0,13.0
3293,4.754413333333333,8.887383590971503,144.0,-170.0,4.573176861866667,5.0,-4.0,14.0,6.572346666666666,7.64160685027636,170.0,0.0,4.0583542168888895,5.0,1.0,16.0
3294,4.847753333333333,5.113361770461078,111.0,-101.0,3.1489887072000005,5.0,-1.0,11.0,5.48994,4.416751692632277,111.0,0.0,2.8074863098666665,5.0,1.0,11.0
3295,4.7167,7.789345218694117,156.0,-158.0,4.065178148,5.0,-3.0,12.0,6.133513333333333,6.7306069213916935,158.0,0.0,3.5847893912,5.0,1.0,14.0
3296,4.792333333333334,9.36812145702398,274.0,-267.0,4.208693266666668,5.0,-3.0,12.0,6.358746666666667,8.384174544444285,274.0,0.0,3.8080653987555557,5.0,1.0,14.0
3297,4.90536,149.33660841452937,4281.0,-3905.0,28.580635739733335,5.0,-31.0,40.0,29.84054666666667,146.40703933933278,4281.0,0.0,38.397737107022245,7.0,1.0,68.0
3298,4.80188,7.773019443207066,168.0,-129.0,4.375216725333333,5.0,-4.0,14.0,6.334333333333333,6.584374704466923,168.0,0.0,3.7650974622222213,5.0,1.0,15.0
3299,4.697993333333334,6.3038292776464555,130.0,-113.0,3.5983189108444438,5.0,-2.0,12.0,5.725593333333333,5.387663175631174,130.0,0.0,3.1468199218666664,5.0,1.0,12.0
3300,4.847713333333333,5.87421757746254,148.0,-94.0,3.2976217546666673,5.0,-1.0,11.0,5.65898,5.097317455672309,148.0,0.0,2.9579084736000003,5.0,1.0,12.0
3301,4.6453,4.761741880646715,108.0,-97.0,2.931773472,5.0,-1.0,10.0,5.21722,4.127175268320692,108.0,0.0,2.6222356978666665,5.0,1.0,11.0
3302,5.105266666666667,3.6961308605230885,66.0,-61.0,2.5410109039999997,5.0,0.0,10.0,5.38252,3.27926670769563,66.0,0.0,2.3841045002666665,5.0,1.0,10.0
3303,4.781006666666666,3.74770448255304,75.0,-61.0,2.531251917511111,5.0,0.0,10.0,5.0813266666666665,3.3291760536270125,75.0,0.0,2.3337369220444444,5.0,1.0,10.0
3304,4.872833333333333,3.352480211183853,85.0,-65.0,2.398050186666667,5.0,0.0,10.0,5.086073333333333,3.0191840207419007,85.0,0.0,2.2433828987555553,5.0,1.0,10.0
3305,4.900526666666667,4.243164513142221,215.0,-187.0,2.505325000177778,5.0,0.0,10.0,5.194473333333334,3.87776142933612,215.0,0.0,2.3480237420444445,5.0,1.0,10.0
3306,4.913426666666667,4.759225713581798,101.0,-101.0,2.7803314993777772,5.0,0.0,10.0,5.414986666666667,4.179698059149886,101.0,0.0,2.579478805333333,5.0,1.0,10.0
3307,4.9822,3.1219141781372275,51.0,-49.0,2.3039972613333335,5.0,0.0,10.0,5.134253333333334,2.864977736354174,51.0,0.0,2.2022076448000005,5.0,1.0,10.0
3308,4.94596,4.111838890309347,151.0,-147.0,2.4660418970666664,5.0,0.0,10.0,5.2236666666666665,3.7527359498197597,151.0,0.0,2.3356124888888896,5.0,1.0,10.0
3309,4.8470933333333335,3.619314881883539,86.0,-68.0,2.517622397866666,5.0,0.0,10.0,5.126333333333333,3.2116104971133703,86.0,0.0,2.328953395555556,5.0,1.0,10.0
3310,4.622413333333333,3.7374253301093354,74.0,-63.0,2.590093440711111,5.0,-1.0,10.0,4.966746666666666,3.265954478996906,74.0,0.0,2.3362073678222224,5.0,1.0,10.0
3311,4.6317466666666665,5.059874850037849,136.0,-123.0,2.875849713777778,5.0,-1.0,10.0,5.216213333333333,4.454940041245676,136.0,0.0,2.6042660764444445,5.0,1.0,10.0
3312,4.632113333333334,3.6140586339950667,58.0,-51.0,2.515302726755556,5.0,0.0,10.0,4.940273333333334,3.1798700396575983,58.0,0.0,2.294609131822222,5.0,1.0,10.0
3313,4.763293333333333,4.941114521850343,170.0,-202.0,2.6331360990222223,5.0,0.0,10.0,5.178253333333333,4.504358002064477,202.0,0.0,2.4433164757333334,5.0,1.0,10.0
3314,4.719726666666666,3.826886178824031,101.0,-103.0,2.4948018426666665,5.0,0.0,10.0,5.014646666666667,3.4313521100295494,103.0,0.0,2.2946475636444448,5.0,1.0,10.0
3315,4.650446666666666,3.9753747610993226,104.0,-74.0,2.577327906666667,5.0,0.0,10.0,5.017313333333333,3.500971573792332,104.0,0.0,2.344274187111112,5.0,1.0,10.0
3316,4.976753333333333,3.769374967693345,97.0,-78.0,2.4804237373333327,5.0,0.0,10.0,5.263246666666666,3.357748703471508,97.0,0.0,2.3358901528888896,5.0,1.0,10.0
3317,4.837246666666666,3.4901001739898123,81.0,-53.0,2.4184656859555553,5.0,0.0,10.0,5.082686666666667,3.121863955297528,81.0,0.0,2.2524766942222225,5.0,1.0,10.0
3318,4.6121533333333335,3.1577620935664474,49.0,-41.0,2.3643431107555557,5.0,0.0,9.0,4.821713333333333,2.8274524153502503,49.0,0.0,2.1906951047111107,5.0,1.0,9.0
3319,4.872693333333333,4.015250157526229,76.0,-86.0,2.564939203555556,5.0,0.0,10.0,5.22816,3.5400131674455917,86.0,0.0,2.388181461333333,5.0,1.0,10.0
3320,4.9183666666666666,2.9767905100572936,54.0,-38.0,2.2596905573333332,5.0,0.0,10.0,5.05014,2.74730588607534,54.0,0.0,2.1460707058666664,5.0,1.0,10.0
3321,4.718453333333334,3.803195310496954,106.0,-89.0,2.4738821895111114,5.0,0.0,10.0,5.01308,3.405452426277824,106.0,0.0,2.281133387733334,5.0,1.0,10.0
3322,4.882366666666667,3.5866606790236513,99.0,-96.0,2.372774602666667,5.0,0.0,10.0,5.10994,3.2542490885990176,99.0,0.0,2.2423872098666666,5.0,1.0,10.0
3323,4.81872,4.409607751928755,181.0,-142.0,2.479466084266666,5.0,0.0,10.0,5.12384,4.051042630489418,181.0,0.0,2.3299688490666672,5.0,1.0,10.0
3324,4.743353333333333,3.306206087821334,71.0,-45.0,2.3781924507555554,5.0,0.0,10.0,4.954646666666667,2.9802453401642635,71.0,0.0,2.2133320433777777,5.0,1.0,10.0
3325,4.660946666666667,3.0603505151301524,34.0,-25.0,2.3420302204444448,5.0,0.0,9.0,4.8412,2.7663948102662985,34.0,0.0,2.178994368,5.0,1.0,9.0
3326,4.669566666666666,3.827930445976287,124.0,-86.0,2.5332528573333337,5.0,0.0,10.0,5.002033333333333,3.3819440340123728,124.0,0.0,2.308441095111111,5.0,1.0,10.0
3327,4.66674,3.7274580791774006,101.0,-67.0,2.5209098543999997,5.0,0.0,10.0,4.97774,3.300680301948328,101.0,0.0,2.2996416493333336,5.0,1.0,10.0
3328,4.82032,4.680083452120001,136.0,-99.0,2.6876744426666668,5.0,0.0,10.0,5.26196,4.177369183408216,136.0,0.0,2.494517587733334,5.0,1.0,10.0
3329,4.92674,4.633532428923439,129.0,-100.0,2.7028756202666666,5.0,0.0,10.0,5.37506,4.105007795809897,129.0,0.0,2.519224975466667,5.0,1.0,10.0
3330,4.96914,3.444049951767125,69.0,-38.0,2.474346714133333,5.0,0.0,10.0,5.213206666666666,3.062073169042423,69.0,0.0,2.318139755111111,5.0,1.0,10.0
3331,4.83108,4.072932190135771,119.0,-124.0,2.541574966933334,5.0,0.0,10.0,5.15044,3.6607454359434746,124.0,0.0,2.367406655466666,5.0,1.0,10.0
3332,4.553006666666667,3.5895249719917515,71.0,-58.0,2.5189035072888886,5.0,0.0,10.0,4.860886666666667,3.1601140363327143,71.0,0.0,2.2945788844444444,5.0,1.0,10.0
3333,4.70114,4.376725229958839,122.0,-123.0,2.652580969866667,5.0,0.0,10.0,5.106286666666667,3.8964408151751,123.0,0.0,2.4253146979555553,5.0,1.0,10.0
3334,4.6675,3.6008911201875753,58.0,-47.0,2.5592084666666666,5.0,0.0,10.0,4.986593333333333,3.144175488139759,58.0,0.0,2.313914987822222,5.0,1.0,10.0
3335,4.653106666666667,3.6170345452522614,56.0,-46.0,2.561868938488889,5.0,0.0,10.0,4.9687866666666665,3.1694604216414053,56.0,0.0,2.322825402666667,5.0,1.0,10.0
3336,4.76046,4.649864305904036,143.0,-96.0,2.7975588594666667,5.0,-1.0,10.0,5.249006666666666,4.090368429296006,143.0,0.0,2.5501564845333338,5.0,1.0,10.0
3337,4.62452,4.847188677077378,164.0,-107.0,2.9188229701333332,5.0,-1.0,10.0,5.19768,4.226760980663079,164.0,0.0,2.6172445354666665,5.0,1.0,11.0
3338,4.60882,4.730935152720808,143.0,-111.0,2.7815464114666666,5.0,-1.0,10.0,5.107713333333334,4.187385986407855,143.0,0.0,2.511713988088889,5.0,1.0,10.0
3339,4.7455,4.683485452478017,120.0,-98.0,2.8104340333333333,5.0,-1.0,10.0,5.23606,4.127765650574384,120.0,0.0,2.5552342682666667,5.0,1.0,10.0
3340,4.5834,3.983973341647412,121.0,-76.0,2.59491424,5.0,0.0,10.0,4.943426666666666,3.52733739129333,121.0,0.0,2.361618515022222,5.0,1.0,10.0
3341,4.482246666666667,4.496310294511563,84.0,-67.0,2.9335872134222223,4.0,-1.0,10.0,5.08214,3.805148645555751,84.0,0.0,2.581114973866666,5.0,1.0,11.0
3342,4.400973333333333,3.8078949197310696,97.0,-80.0,2.6114351105777778,4.0,-1.0,10.0,4.77032,3.333564835922165,97.0,0.0,2.3529734464,4.0,1.0,10.0
3343,4.4004,3.9787651405698257,70.0,-66.0,2.6774513866666667,4.0,-1.0,10.0,4.836013333333334,3.4361374274163845,70.0,0.0,2.405972350222222,4.0,1.0,10.0
3344,4.233393333333333,3.814097254599224,67.0,-61.0,2.638817210488889,4.0,-1.0,9.0,4.66166,3.2768670449253103,67.0,0.0,2.3634551792,4.0,1.0,10.0
3345,4.449386666666666,4.520856984924586,87.0,-84.0,2.9029858304,4.0,-1.0,10.0,5.031253333333333,3.862854217644461,87.0,0.0,2.5581437041777764,5.0,1.0,10.0
3346,4.493593333333333,5.172181096758975,106.0,-92.0,3.086259665777778,4.0,-1.0,10.0,5.22766,4.428923310859871,106.0,0.0,2.7398634405333326,5.0,1.0,11.0
3347,4.568093333333334,5.437917533787138,101.0,-95.0,3.2432966544,5.0,-2.0,11.0,5.395746666666667,4.617822726971426,101.0,0.0,2.8680880910222224,5.0,1.0,11.0
3348,4.59536,5.22819491130035,168.0,-132.0,3.0468267200000008,5.0,-1.0,10.0,5.263146666666667,4.555282519867946,168.0,0.0,2.7291865486222218,5.0,1.0,11.0
3349,4.67456,4.740262855617425,94.0,-115.0,2.9346620928,5.0,-1.0,10.0,5.2387733333333335,4.108140675222909,115.0,0.0,2.631413417244444,5.0,1.0,11.0
3350,4.940366666666667,4.604045161279503,116.0,-91.0,2.8888890866666666,5.0,-1.0,11.0,5.452566666666667,3.9842108258886424,116.0,0.0,2.6333447337777782,5.0,1.0,11.0
3351,4.83542,5.1298968991473215,116.0,-128.0,3.027175597866667,5.0,-1.0,11.0,5.477806666666667,4.437422531990134,128.0,0.0,2.739602785688889,5.0,1.0,11.0
3352,4.806513333333333,4.635617848375172,103.0,-100.0,2.812592879466667,5.0,-1.0,10.0,5.293513333333333,4.070651920499869,103.0,0.0,2.5725305728,5.0,1.0,11.0
3353,4.7093066666666665,3.4915715649406613,69.0,-45.0,2.5123164931555553,5.0,0.0,10.0,4.982733333333333,3.0888496459852375,69.0,0.0,2.2919247919999997,5.0,1.0,10.0
3354,4.68506,4.8896917616181925,148.0,-141.0,2.9184456536,5.0,-1.0,10.0,5.267246666666667,4.256165721883164,148.0,0.0,2.6257416527999995,5.0,1.0,11.0
3355,4.239733333333334,4.641047818943614,101.0,-120.0,2.749607630222222,4.0,-1.0,9.0,4.789146666666666,4.071695559573892,120.0,0.0,2.471751373511111,4.0,1.0,10.0
3356,4.357666666666667,4.320223642101298,97.0,-79.0,2.7745862800000003,4.0,-1.0,10.0,4.872613333333334,3.729771938311193,97.0,0.0,2.4717616384,4.0,1.0,10.0
3357,4.56654,3.8983116525779384,71.0,-66.0,2.6625036994666664,5.0,-1.0,10.0,4.9615,3.381362739206363,71.0,0.0,2.383425166666666,5.0,1.0,10.0
3358,4.429713333333333,4.168501204730246,83.0,-71.0,2.768325659555556,4.0,-1.0,10.0,4.91826,3.5790292867486064,83.0,0.0,2.4524358002666657,5.0,1.0,10.0
3359,4.5196,3.3525747476205385,54.0,-42.0,2.4799077439999997,5.0,0.0,10.0,4.794733333333333,2.9456844325103906,54.0,0.0,2.262404977777778,5.0,1.0,10.0
3360,4.62764,3.6652672833362447,68.0,-70.0,2.5579052048000004,5.0,0.0,10.0,4.944293333333333,3.2253960152440078,70.0,0.0,2.3254134855111106,5.0,1.0,10.0
3361,4.504646666666667,3.8517611533230833,84.0,-70.0,2.643572280088889,5.0,-1.0,10.0,4.89142,3.34692272536204,84.0,0.0,2.3756844877333343,5.0,1.0,10.0
3362,4.6172933333333335,3.5379154483387087,65.0,-49.0,2.5253129592888897,5.0,0.0,10.0,4.90468,3.127353401817901,65.0,0.0,2.303770024,5.0,1.0,10.0
3363,4.652126666666667,5.669972821913192,224.0,-185.0,2.865540720355556,5.0,-1.0,10.0,5.249006666666666,5.122378738279884,224.0,0.0,2.6300286272,5.0,1.0,10.0
3364,4.653993333333333,4.002768150622933,84.0,-70.0,2.6312431296888894,5.0,0.0,10.0,5.036526666666667,3.5092992515833985,84.0,0.0,2.383291565244445,5.0,1.0,10.0
3365,4.51028,3.109943000533897,35.0,-27.0,2.3852368853333337,5.0,0.0,9.0,4.71632,2.7875946851770843,35.0,0.0,2.20714592,5.0,1.0,9.0
3366,4.682213333333333,3.7950091324155806,54.0,-44.0,2.6207849959111114,5.0,0.0,10.0,5.0389333333333335,3.306711925440025,54.0,0.0,2.3767670186666665,5.0,1.0,10.0
3367,4.55876,4.371746562895284,139.0,-106.0,2.766879239466667,5.0,-1.0,10.0,5.03824,3.809273916752616,139.0,0.0,2.467189619200001,5.0,1.0,10.0
3368,4.199153333333333,3.6605474017607564,117.0,-77.0,2.508565209866666,4.0,-1.0,9.0,4.550233333333333,3.2136975793058737,117.0,0.0,2.280127781777778,4.0,1.0,9.0
3369,4.37204,4.062090132215387,116.0,-82.0,2.6203236159999994,4.0,-1.0,9.0,4.781773333333334,3.5707042426036177,116.0,0.0,2.368158061333334,4.0,1.0,10.0
3370,4.426213333333333,3.625668190962106,87.0,-69.0,2.5396785706666667,4.0,-1.0,9.0,4.75544,3.1816040855356356,87.0,0.0,2.306943141333334,4.0,1.0,10.0
3371,4.362526666666667,4.3883682769866885,108.0,-138.0,2.6242831824888886,4.0,-1.0,9.0,4.7937,3.912777663271147,138.0,0.0,2.391445097333334,4.0,1.0,10.0
3372,4.445553333333334,5.303460166572432,142.0,-151.0,3.058262090577778,4.0,-1.0,10.0,5.155753333333333,4.616036859088553,151.0,0.0,2.7098179223111116,5.0,1.0,11.0
3373,4.3264,4.107857779504655,92.0,-95.0,2.6661197226666666,4.0,-1.0,10.0,4.775,3.57653187839866,95.0,0.0,2.4028656666666666,4.0,1.0,10.0
3374,4.41712,5.3842539724836165,205.0,-150.0,2.844607456000001,4.0,-1.0,10.0,5.030653333333333,4.815976363176813,205.0,0.0,2.5767673745777775,5.0,1.0,10.0
3375,4.38296,4.949080547036497,106.0,-98.0,2.8857287061333334,4.0,-1.0,10.0,5.005346666666667,4.318588011665963,106.0,0.0,2.5731513406222226,4.0,1.0,10.0
3376,4.41658,3.906730455750139,80.0,-79.0,2.6540190392,4.0,-1.0,10.0,4.831246666666667,3.380495796600615,80.0,0.0,2.380695659733333,4.0,1.0,10.0
3377,4.48082,4.643422861435926,89.0,-86.0,2.8100222922666664,4.0,-1.0,10.0,5.014846666666666,4.0608377024748465,89.0,0.0,2.512551826755555,5.0,1.0,10.0
3378,4.631953333333334,4.780550248199475,116.0,-130.0,2.854769956,5.0,-1.0,10.0,5.17214,4.190177188492846,130.0,0.0,2.5705122799999995,5.0,1.0,10.0
3379,4.48158,4.6476924070515615,147.0,-96.0,2.8234242186666663,4.0,-1.0,10.0,5.00794,4.075059222119897,147.0,0.0,2.515422226933333,5.0,1.0,10.0
3380,4.73892,5.21963525522119,177.0,-201.0,2.8084161738666675,5.0,-1.0,10.0,5.250586666666667,4.704599934556162,201.0,0.0,2.568714872533333,5.0,1.0,10.0
3381,4.730613333333333,3.6890235677102203,54.0,-50.0,2.6148012401777776,5.0,0.0,10.0,5.0549333333333335,3.2303599227315867,54.0,0.0,2.372960832,5.0,1.0,10.0
3382,4.922466666666667,3.7167423922097362,49.0,-45.0,2.6301609831111112,5.0,0.0,10.0,5.2406,3.252836021015282,49.0,0.0,2.425653922666667,5.0,1.0,10.0
3383,4.7982466666666665,3.9429184499802816,62.0,-63.0,2.6813547712888885,5.0,-1.0,10.0,5.176406666666667,3.4314087269994378,63.0,0.0,2.446957329422222,5.0,1.0,10.0
3384,4.6711,5.585334316737855,190.0,-168.0,2.8900975813333334,5.0,-1.0,10.0,5.252553333333333,5.042398204461171,190.0,0.0,2.639498280533333,5.0,1.0,10.0
3385,4.42996,4.347384700034209,94.0,-107.0,2.7812796421333337,4.0,-1.0,10.0,4.935506666666667,3.7636473945142135,107.0,0.0,2.475851859733333,5.0,1.0,10.0
3386,4.504873333333333,3.7372578224230706,53.0,-53.0,2.692527316444445,4.0,-1.0,10.0,4.8961,3.2076720610229166,53.0,0.0,2.3947851133333335,5.0,1.0,10.0
3387,4.607266666666667,4.221472018273037,80.0,-57.0,2.821055565333334,5.0,-1.0,10.0,5.099253333333333,3.611829971717087,80.0,0.0,2.5124941852444445,5.0,1.0,10.0
3388,4.90126,3.9994720965289496,101.0,-83.0,2.7259448714666665,5.0,-1.0,10.0,5.2939533333333335,3.462969542489399,101.0,0.0,2.489762341688889,5.0,1.0,11.0
3389,4.859353333333333,4.850640717808117,149.0,-146.0,2.896668318488889,5.0,-1.0,11.0,5.3686066666666665,4.280193678523794,149.0,0.0,2.6427679078222215,5.0,1.0,11.0
3390,4.61636,4.460946799807078,116.0,-125.0,2.755135959466667,5.0,-1.0,10.0,5.066186666666667,3.942657685134868,125.0,0.0,2.4807969052444445,5.0,1.0,10.0
3391,4.6106066666666665,3.8297985953577376,55.0,-55.0,2.667453900711111,5.0,-1.0,10.0,4.99254,3.316560117381675,55.0,0.0,2.3858729952,5.0,1.0,10.0
3392,4.73556,7.154241588564883,256.0,-198.0,3.1961449333333336,5.0,-1.0,11.0,5.561693333333333,6.532703251643539,256.0,0.0,2.9378591624888895,5.0,1.0,11.0
3393,4.81844,4.024194817272086,53.0,-45.0,2.8062340768,5.0,-1.0,10.0,5.250893333333333,3.4408717111525347,53.0,0.0,2.5270373827555552,5.0,1.0,11.0
3394,4.79114,5.701846564119523,174.0,-218.0,2.9950500712000006,5.0,-1.0,10.0,5.405966666666667,5.122651592936791,218.0,0.0,2.7343002862222225,5.0,1.0,11.0
3395,4.843593333333334,5.364535594336491,135.0,-142.0,3.1677467115555555,5.0,-1.0,11.0,5.5490466666666665,4.631055034830306,142.0,0.0,2.8287183546666665,5.0,1.0,11.0
3396,4.740513333333333,5.585939612512049,147.0,-136.0,3.177474996355556,5.0,-1.0,11.0,5.504566666666666,4.83475766143108,147.0,0.0,2.8489726111111104,5.0,1.0,11.0
3397,4.57664,4.779073680191759,114.0,-97.0,3.090980091733333,5.0,-2.0,11.0,5.237266666666667,4.044276643609586,114.0,0.0,2.7072627946666667,5.0,1.0,11.0
3398,4.73138,4.098788678303733,80.0,-63.0,2.729397225333333,5.0,-1.0,10.0,5.14274,3.5690648000875034,80.0,0.0,2.4738419616000007,5.0,1.0,10.0
